course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga
4084,Beverly Country Club,Chicago,Illinois,8700 S Western Ave,60620,-87.684832,41.7309539,18,Private,Open: 4/15 Closed: 10/31,4,10,71,6826,133,72.90,71,6556,131,71.90,72,5999,129,74.30
4087,Ridge Country Club,Chicago,Illinois,10522 S California Ave,60655,-87.6916246,41.7018442,18,Private,Open: 3/01 Closed: 11/01,3,10,70,6231,124,71.90,70,6060,122,69.20,72,5739,123,72.60
4088,Ridgemoor Country Club,Chicago,Illinois,6601 W Gunnison St,60706,-87.790573,41.965007,18,Private,Open: 4/01 Closed: 11/30,4,11,72,6719,135,73.10,72,6317,130,71.30,72,5385,118,66.80
4092,Arrowhead Country Club,Chillicothe,Illinois,19430 Centerville Rd,61523,-89.607109,40.9264755,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6543,126,71.30,72,6317,123,70.50,72,5500,121,72.20
4093,Hinsdale Golf Club,Clarendon Hills,Illinois,140 Chicago Ave,60514,-87.953802,41.8056089,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6520,129,71.70,71,6239,125,70.60,72,5304,120,70.90
4095,Oakwood Country Club,Coal Valley,Illinois,Hwy 6 E,61240,-90.4609648,41.4286456,18,Private,Open: 4/15 Closed: 11/30,4,11,71,6663,126,72.20,71,6152,120,69.70,71,5204,116,69.50
4099,Columbia Golf Club,Columbia,Illinois,125 AA Rd,62236,-90.22009,38.4804893,18,Public,year round,1,12,71,6064,110,69.40,71,5780,105,68.10,70,4931,103,66.30
4101,Flag Creek Golf Course,Countryside,Illinois,6939 S Wolf Rd,60525,-87.89336449999999,41.7651091,9,Public,Open: 4/01 Closed: 12/15,4,12,33,2492,104,31.90,33,2167,97,30.30,33,1835,95,30.40
4102,Balmoral Woods Country Club,Crete,Illinois,26732 S Balmoral Woods Dr,60417,-87.6128956,41.405361,18,Public,Open: 3/01 Closed: 11/01,3,10,72,6603,128,72.40,72,6284,125,70.90,72,5147,118,69.80
4103,Lincolnshire Country Club,Crete,Illinois,390 E Richton Rd,60417,-87.604511,41.4599509,18,Private,Open: 3/01 Closed: 10/31,3,10,72,6800,124,70.90,72,6700,122,70.20,74,5868,124,74.10
4106,Longwood Country Club,Crete,Illinois,3503 E Steger Rd,60417,-87.5274017,41.4701937,18,Semi-Private,year round,1,12,70,6404,123,70.50,70,6001,119,68.60,72,5636,120,72.10
4107,Crystal Lake Country Club,Crystal Lake,Illinois,721 Country Club Rd,60014,-88.3469569,42.2251853,18,Private,Open: 3/01 Closed: 11/01,3,10,71,6632,135,72.70,71,6385,132,71.40,73,5728,129,73.70
4108,Turnberry Country Club,Crystal Lake,Illinois,9600 Turnberry Trl,60014,-88.3851171,42.2202229,18,Private,Open: 4/01 Closed: 11/15,4,11,72,6852,134,73.10,72,6490,130,71.40,72,5825,129,74.20
4109,Redtail Golf Club,Crystal Lake,Illinois,7900 Redtail Rd,60014,-88.373441,42.2138465,18,Public,year round,1,12,72,6885,123,72.10,72,6535,121,71.40,72,5400,116,70.30
4111,Wee-Ma-Tuk Hills Country Club,Cuba,Illinois,15722 E Kenabeck Trl,61427,-90.1476386,40.5319878,18,Private,Open: 3/01 Closed: 12/01,3,11,72,6486,125,72.00,72,6164,119,70.50,72,4889,112,67.90
4112,Oak Run Public Golf Course,Dahinda,Illinois,1470 Knox Rd 1725 No,61428,-90.1107135,40.9242849,18,Public,Open: 3/01 Closed: 11/15,3,11,71,6417,115,68.50,71,6105,113,67.50,71,5129,112,68.90
4113,Danville Country Club,Danville,Illinois,Denmark Rd,61832,-87.64697509999999,40.1756692,18,Private,Open: 3/01 Closed: 11/01,3,10,71,6327,124,70.50,71,6150,122,69.60,72,5276,117,70.10
4114,Turtle Run Golf Club,Danville,Illinois,332 E Liberty Ln,61832,-87.6231028,40.1750021,18,Public,Open: 3/01 Closed: 11/30,3,11,72,6771,122,71.80,72,6541,120,70.70,73,5595,116,71.60
4115,Harrison Park Golf Course,Danville,Illinois,1300 W Voorhees St,61832,-87.653818,40.1465246,18,Public,year round,1,12,71,6111,119,70.30,71,5840,115,68.60,71,4914,110,68.50
4119,Faries Park Golf Course,Decatur,Illinois,1 Faries Park Way,62521,-88.8786185,39.8664873,18,Public,Open: 3/01 Closed: 11/30,3,11,72,6708,117,70.80,72,6468,114,69.80,76,5772,116,71.10
4121,Scovill Golf Club,Decatur,Illinois,3909 W Main St,62522,-89.02024829999999,39.8421361,18,Public,Open: 3/01 Closed: 11/30,3,11,71,5895,119,67.80,71,5245,112,65.50,71,4303,108,64.80
4122,South Side Country Club,Decatur,Illinois,W Grove Rd,62521,-88.9664605,39.8039165,18,Private,Open: 4/01 Closed: 11/15,4,11,71,6364,126,70.60,71,6194,123,69.90,73,5459,122,71.50
4124,Country Club of Decatur,Decatur,Illinois,135 N Country Club Rd,62521,-88.88515170000001,39.8434852,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6639,125,71.50,72,6315,123,70.40,72,5500,125,72.10
4125,Briarwood Country Club,Deerfield,Illinois,355 Deerfield Rd,60015,-87.8368708,42.1660992,18,Private,Open: 3/15 Closed: 12/01,3,11,71,6810,130,73.20,71,6575,127,71.80,72,5889,127,74.10
4126,Ravinia Green Country Club,Deerfield,Illinois,1200 Saunders Rd,60015,-87.883022,42.1660353,18,Private,Open: 2/01 Closed: 12/20,2,12,72,6765,127,72.40,72,6449,124,71.20,73,5718,126,73.10
4129,River Heights Golf Course,De Kalb,Illinois,1120 Sharon Dr,60115,-88.7717565,41.9183467,18,Public,Open: 3/01 Closed: 10/31,3,10,72,6483,118,70.30,72,6058,115,63.40,72,5762,117,62.10
4130,Kishwaukee Country Club,De Kalb,Illinois,1901 Sycamore Rd,60115,-88.7324603,41.9498434,18,Private,Open: 3/01 Closed: 12/01,3,11,70,6324,124,70.90,70,6075,121,69.50,73,5504,126,73.40
4132,Dixon Country Club,Dixon,Illinois,729 Timber Creek Rd,61021,-89.49136580000001,41.8718152,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6504,122,71.10,71,6392,115,70.10,72,5516,114,71.50
4134,Downers Grove Park District Golf Course,Downers Grove,Illinois,2420 Haddow Ave,60515,-88.0417221,41.7983342,9,Public,Open: 3/11 Closed: 11/12,3,11,35,3230,122,35.30,35,3012,113,34.20,38,2629,115,34.70
4135,Randall Oaks Golf Club,Dundee,Illinois,37W361 Binnie Rd,60118,-88.348781,42.11700700000001,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6208,118,70.40,71,5949,115,69.40,71,5351,119,71.30
4136,Dwight Country Club,Dwight,Illinois,31577 N 2400 E Rd,60420,-88.4714303,41.0867487,18,Semi-Private,year round,1,12,71,6506,128,71.50,71,6156,125,69.60,71,5142,120,69.70
4141,Blue at Lacoma Golf Club,East Dubuque,Illinois,8080 Timmerman,61025,-90.62638129999999,42.4893491,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6695,123,71.80,71,6272,119,70.60,71,5784,117,70.00
4144,Short Hills Country Club,East Moline,Illinois,2500 11th St,61244,-90.5236778,41.4880209,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6558,123,71.70,72,6268,111,70.40,72,5379,116,70.70
4147,Sunset Hills Country Club,Edwardsville,Illinois,Route 157 S,62025,-90.0114195,38.6821203,18,Private,year round,1,12,72,6851,138,73.60,72,6427,133,71.20,72,5363,121,70.60
4149,Fox Creek Golf Club,Edwardsville,Illinois,6555 Fox Creek Dr,62025,-89.9551039,38.8504068,18,Semi-Private,Open: 3/15 Closed: 11/15,3,11,72,7100,144,74.90,72,6635,138,73.20,72,5200,134,71.30
4151,Effingham Country Club,Effingham,Illinois,W Route 40,62401,-88.5433703,39.1200109,18,Private,Open: 3/01 Closed: 11/20,3,11,72,6221,119,70.10,72,6002,115,68.90,72,4941,110,67.90
4153,Hughes Creek Golf Club,Elburn,Illinois,1749 Spring Valley Dr,60119,-88.4521889,41.8678961,18,Public,Open: 4/01 Closed: 11/30,4,11,72,6506,118,71.40,72,6204,116,69.90,72,5561,117,72.20
4157,Spartan Meadows Golf Club,Elgin,Illinois,1969 Spartan Dr,60123,-88.3239261,42.0151359,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6853,123,72.70,72,6521,121,70.80,72,5350,116,70.30
4158,Wing Park Golf Course,Elgin,Illinois,1000 Wing St,60123,-88.30473769999999,42.0477883,9,Public,Open: 4/01 Closed: 10/31,4,10,36,3077,114,34.60,36,2775,115,35.40,36,2627,107,32.90
4159,Fox Run Golf Links,Elk Grove Village,Illinois,333 Plum Grove Rd,60007,-88.05995879999999,42.0141756,18,Public,Open: 3/01 Closed: 11/15,3,11,70,6287,117,70.20,70,5925,113,68.60,70,5288,114,69.90
4160,River Forest Country Club,Elmhurst,Illinois,15W 468 Grand Ave,60126,-87.931938,41.933711,18,Private,Open: 4/01 Closed: 12/01,4,11,72,6725,128,72.80,72,6496,125,71.60,73,5783,131,74.50
4163,Green Acres Golf Club,Energy,Illinois,Route 148 S,62933,-89.05354710000002,37.9580163,18,Semi-Private,year round,1,12,72,5889,107,67.00,72,5599,105,66.10,72,4372,105,66.00
4166,Peter N. Jans Community Golf Course,Evanston,Illinois,1031 Central St,60201,-87.68753799999999,42.065168,18,Public,year round,1,12,60,3844,86,57.90,60,3566,83,56.80,61,3159,84,57.20
4172,Blue Needle Golf Course,Fairmount,Illinois,9202 Blue Needle Dr,61841,-87.7627723,40.07749219999999,18,Public,Open: 3/01 Closed: 11/01,3,10,72,6081,116,68.90,72,5759,112,67.20,72,4907,101,63.10
4173,Stonewolf Golf Club,Fairview Heights,Illinois,1195 Stonewolf Trl,62208,-89.99004149999999,38.6168549,18,Public,year round,1,12,72,6943,141,74.00,72,6533,132,70.10,71,4849,126,67.20
4175,Indian Springs Golf Club,Fillmore,Illinois,21347 Illinois Rural Route 185,62032,-89.2926864,39.0436897,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6148,122,68.90,70,5724,117,67.40,70,4396,103,64.20
4176,Eagle Creek Resort,Findlay,Illinois,Eagle Creek State Park,62534,-88.70830029999999,39.4980096,18,Resort,year round,1,12,72,6908,132,73.50,72,6559,127,71.60,72,4978,115,69.10
4180,Flossmoor Country Club,Flossmoor,Illinois,193 Western Ave,60422,-87.6746435,41.5385534,18,Private,Open: 3/15 Closed: 11/01,3,10,72,6928,135,73.30,72,6528,131,71.40,75,5625,130,72.80
4181,Idlewild Country Club,Flossmoor,Illinois,19200 Dixie Hwy,60422,-87.6638541,41.5400529,18,Private,Open: 2/01 Closed: 12/01,2,11,72,6628,129,71.40,72,6403,126,70.80,72,5824,125,73.60
4182,Hickory Point Golf Course,Forsyth,Illinois,727 Weaver Rd,62535,-88.9670864,39.9237619,18,Public,Open: 3/01 Closed: 11/01,3,10,72,6790,121,71.40,72,6514,119,70.10,73,5834,120,72.10
4185,Fox Lake Country Club,Fox Lake,Illinois,7220 State Park Rd,60020,-88.198259,42.4307092,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6347,128,71.70,72,6156,126,70.80,73,5852,125,73.90
4186,Gold at Green Garden Country Club,Frankfort,Illinois,9511 W Manhattan Monee Rd,60423,-87.839278,41.4214674,18,Public,year round,1,12,72,6519,116,70.20,72,6184,112,68.20,72,5442,115,70.20
4187,Blue at Green Garden Country Club,Frankfort,Illinois,9511 W Manhattan Monee Rd,60423,-87.839278,41.4214674,18,Public,year round,1,12,72,6637,112,70.20,72,6287,110,68.20,72,5557,110,69.50
4189,Prestwick Country Club,Frankfort,Illinois,601 Prestwick Dr,60423,-87.7947397,41.4959049,18,Private,Open: 3/01 Closed: 11/30,3,11,72,6810,131,72.60,72,6432,127,71.10,72,5754,128,73.80
4191,Freeport Country Club,Freeport,Illinois,1614 S Park Blvd,61032,-89.6517688,42.2871287,18,Private,Open: 4/01 Closed: 10/31,4,10,70,6366,122,70.80,70,6143,120,69.70,70,5293,118,70.30
4195,South at Eagle Ridge Inn & Resort,Galena,Illinois,10 Club House Dr,61036,-90.3379422,42.3904022,18,Resort,Open: 4/01 Closed: 10/31,4,10,72,6762,134,72.70,72,6361,130,70.90,72,5609,129,72.30
4196,General at Eagle Ridge Inn & Resort,Galena,Illinois,10 Club House Dr,61036,-90.3379422,42.3904022,18,Resort,Open: 4/01 Closed: 10/31,4,10,72,6820,137,73.80,72,6434,130,71.90,72,5335,128,71.81
4197,Galena Golf Club,Galena,Illinois,Hwy 20 W,61036,-90.43761169999999,42.4158291,18,Semi-Private,Open: 4/01 Closed: 10/31,4,10,71,6607,116,70.20,71,6334,113,69.00,74,5399,116,71.10
4198,North at Eagle Ridge Inn & Resort,Galena,Illinois,10 Club House Dr,61036,-90.3379422,42.3904022,18,Resort,Open: 4/01 Closed: 10/31,4,10,72,6836,132,73.20,72,6386,127,70.90,72,5578,125,72.10
4200,Lake Bracken Country Club,Galesburg,Illinois,Rural Route 3,61401,-90.3712395,40.94781580000001,18,Private,Open: 3/01 Closed: 12/01,3,11,71,6055,119,69.40,71,5948,117,68.60,72,5143,114,69.60
4201,Soangetaha Country Club,Galesburg,Illinois,Soangetaha Rd,61401,-90.3265509,40.95093560000001,18,Private,Open: 3/01 Closed: 11/01,3,10,72,6463,125,71.10,72,6244,123,70.20,74,5549,123,71.90
4203,Maple Bluff Golf Club,Geneseo,Illinois,19283 E 1600th St,61254,-90.12961,41.4274127,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6492,128,75.70,72,6186,123,74.20,72,4900,112,68.20
4205,Regulation at Mill Creek Golf Club,Geneva,Illinois,39 W 525 Herrington Dr,60134,-88.3864351,41.8675028,18,Public,Open: 4/01 Closed: 11/01,4,10,73,6724,130,72.10,73,6206,124,69.70,73,4833,118,67.50
4207,Eagle Brook Country Club,Geneva,Illinois,2288 Fargo Blvd,60134,-88.3354963,41.875311,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6736,134,72.60,72,6263,129,70.90,72,5266,114,66.60
4209,Oak Club of Genoa,Genoa,Illinois,11770 Ellwood Greens Rd,60135,-88.70857699999999,42.07667300000001,18,Public,Open: 4/15 Closed: 11/30,4,11,72,6990,135,74.60,72,6645,132,73.30,72,5482,127,72.90
4210,Railside Golf Club,Gibson City,Illinois,120 W 19th St,60936,-88.37658569999999,40.4797153,18,Public,Open: 3/01 Closed: 11/15,3,11,72,6755,122,71.60,72,6141,115,68.80,72,5320,114,69.90
4213,Glencoe Golf Club,Glencoe,Illinois,621 Wesley Rd,60022,-87.7824821,42.1445579,18,Public,Open: 3/15 Closed: 11/15,3,11,72,6517,117,70.20,72,6233,115,68.90,73,5713,114,71.13
4214,Lake Shore Country Club,Glencoe,Illinois,1255 Sheridan Rd,60022,-87.76068459999999,42.1516436,18,Private,Open: 4/01 Closed: 10/31,4,10,71,6519,130,71.90,71,6343,127,71.10,75,5826,128,74.20
4215,Skokie Country Club,Glencoe,Illinois,500 Washington Ave,60022,-87.7612596,42.1290343,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6975,133,74.30,72,6545,131,72.50,76,5837,135,74.80
4216,Glendale Lakes Golf Club,Glendale Heights,Illinois,1550 President St,60139,-88.0915156,41.9153876,18,Public,Open: 3/01 Closed: 12/31,3,12,71,6175,121,69.90,71,5898,118,68.70,71,5246,122,70.90
4219,Eighteen Hole at Village Links of Glen Ellyn,Glen Ellyn,Illinois,485 Winchell Way,60137,-88.0691192,41.8517026,18,Public,Open: 4/15 Closed: 11/15,4,11,71,6933,128,73.60,71,6361,123,71.10,73,5753,118,68.30
4222,North Shore Country Club,Glenview,Illinois,1340 Glenview Rd,60025,-87.7937785,42.0727347,18,Private,Open: 3/01 Closed: 12/31,3,12,72,7031,135,74.70,72,6711,132,73.10,76,6010,133,75.20
4225,Glenwoodie Country Club,Glenwood,Illinois,193 N State St,60425,-87.61683529999999,41.5497197,18,Public,year round,1,12,72,6715,120,71.40,72,6425,118,70.10,72,5176,113,68.80
4227,Rolling Hills Golf Club,Godfrey,Illinois,5801 Pierce Ln,62035,-90.2149129,38.94924779999999,18,Public,year round,1,12,71,5687,100,66.10,71,5375,98,64.70,71,4804,101,66.50
4229,Arlington Golf Club,Granite City,Illinois,Rural Route 1,62040,-90.14871989999999,38.7014389,18,Public,year round,1,12,72,6947,127,71.70,72,6520,125,70.30,72,5420,116,70.20
4230,Legacy Golf Course,Granite City,Illinois,3500 Cargill Rd,62040,-90.0835772,38.7221045,18,Public,year round,1,12,71,6414,114,70.40,71,6021,110,68.70,71,5132,110,73.60
4232,Minne Monesse Golf Course,Grant Park,Illinois,15944 E 6Mile Grove Rd,60940,-87.6046582,41.2150214,18,Semi-Private,Open: 4/01 Closed: 10/31,4,10,72,6500,121,71.10,72,6200,119,69.90,72,5256,118,69.50
4234,Willow Glen Golf Course,Great Lakes,Illinois,Bldg 3312 Buckley Rd,60088,-87.87457119999999,42.3087548,18,Military,Open: 4/01 Closed: 11/15,4,11,72,6364,123,70.50,72,6081,120,69.30,73,5178,114,69.80
4238,Bittersweet Golf Club,Gurnee,Illinois,875 Almond,60031,-87.9816724,42.3718689,18,Public,Open: 3/15 Closed: 11/15,3,11,72,6813,130,72.80,72,6316,126,71.10,72,5027,115,69.60
4239,Heather Ridge Golf Course,Gurnee,Illinois,5900 Heather Ridge Dr,60031,-87.9508147,42.3464929,9,Public,year round,1,12,35,3007,110,34.70,35,2811,107,34.10,36,2515,117,35.10
4240,Deer Run Golf Course,Hamilton,Illinois,Deer Run Dr,62341,-91.3410344,40.403938,18,Semi-Private,Open: 3/01 Closed: 11/15,3,11,72,6073,120,69.70,72,5839,118,68.60,73,4990,117,69.30
4243,Oak Grove Golf Course,Harvard,Illinois,16914 Oak Grove Rd,60033,-88.528205,42.46155599999999,18,Public,Open: 3/01 Closed: 11/01,3,10,71,7021,135,74.60,71,6613,130,72.50,71,5254,120,70.10
4245,Lakewood Golf,Havana,Illinois,Route 78,62644,-90.07201830000001,40.2856995,9,Semi-Private,year round,1,12,36,3365,117,35.20,36,3115,114,34.35,36,2600,119,35.70
4250,Red/White at Northmoor Country Club,Highland Park,Illinois,820 Edgewood Rd,60035,-87.7926687,42.1663184,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6677,130,72.30,71,6464,128,71.40,71,5214,119,70.70
4251,Blue/White at Northmoor Country Club,Highland Park,Illinois,820 Edgewood Rd,60035,-87.7926687,42.1663184,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6470,128,71.20,70,6302,127,70.60,70,5026,118,69.50
4252,Highland Park Country Club,Highland Park,Illinois,1201 Park Ave W,60035,-87.8202792,42.189398,18,Public,year round,1,12,71,6506,128,71.50,71,6156,125,69.90,71,5142,120,69.70
4255,Exmoor Country Club,Highland Park,Illinois,700 Vine Ave,60035,-87.8132139,42.1932729,18,Private,Open: 5/01 Closed: 11/01,5,10,72,6864,129,73.00,72,6545,125,71.80,74,5750,124,73.10
4256,Blue/Red at Northmoor Country Club,Highland Park,Illinois,820 Edgewood Rd,60035,-87.7926687,42.1663184,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6759,131,72.60,71,6588,129,71.70,71,5152,119,70.60
4257,Sunset Valley Golf Course,Highland Park,Illinois,1390 Sunset Rd,60035,-87.80892419999999,42.1778928,18,Public,Open: 4/01 Closed: 12/01,4,11,72,6484,123,71.10,72,6216,121,69.90,72,5297,120,70.70
4259,Fresh Meadow Golf Course,Hillside,Illinois,2144 S Wolf Rd,60162,-87.9046329,41.8507097,18,Public,year round,1,12,70,6276,111,69.60,70,5956,108,68.20,72,5491,116,70.00
4261,Ruth Lake Country Club,Hinsdale,Illinois,6200 S Madison St,60521,-87.9390466,41.7795268,18,Private,Open: 3/01 Closed: 11/01,3,10,71,6469,129,71.10,71,6264,126,70.20,74,5750,132,74.50
4263,Poplar Creek Country Club,Hoffman Estates,Illinois,1400 Poplar Creek Dr,60194,-88.1372225,42.0505047,18,Public,Open: 4/01 Closed: 10/31,4,10,70,6311,126,70.20,70,5905,120,68.70,70,5402,115,67.40
4265,Calumet Country Club,Homewood,Illinois,175th & Western Ave,60430,-76.4180681,39.334658,18,Private,Open: 4/15 Closed: 10/15,4,10,71,6559,128,71.90,71,6326,124,70.70,72,5911,130,75.00
4266,Ravisloe Country Club,Homewood,Illinois,179th & Park Ave,60430,-87.90254209999999,41.5638576,18,Private,Open: 3/01 Closed: 11/30,3,11,70,6302,122,70.30,70,5583,114,67.10,71,5973,130,74.90
4269,Pinecrest Golf & Country Club,Huntley,Illinois,11220 Algonquin Rd,60142,-88.41668430000001,42.1763804,18,Public,Open: 3/15 Closed: 11/15,3,11,72,6636,123,71.50,72,6044,118,68.80,72,5061,114,68.70
4270,Itasca Country Club,Itasca,Illinois,400 East Orchard Street,60143,-88.0008352,41.9729558,18,Private,year round,1,12,72,6831,137,73.9,72,6512,133,72.5,72,5062,127,69.8
4271,Eaglewood Resort,Itasca,Illinois,21W240 Nordic Rd,60143,-88.036194,41.9574204,18,Resort,Open: 4/01 Closed: 12/01,4,11,70,5626,108,67.30,70,5420,105,66.10,72,5035,112,69.60
4272,Forest/Prairie at Ivanhoe Club,Ivanhoe,Illinois,28846 N Thorngate Dr,60060,-88.0579176,42.2813622,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7028,135,74.40,72,6561,130,71.90,72,5040,117,69.30
4273,Prairie/Marsh at Ivanhoe Club,Ivanhoe,Illinois,28846 N Thorngate Dr,60060,-88.0579176,42.2813622,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7110,146,75.40,72,6571,137,73.30,72,5625,118,70.60
4274,Forest/Marsh at Ivanhoe Club,Ivanhoe,Illinois,28846 N Thorngate Dr,60060,-88.0579176,42.2813622,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7116,142,75.20,72,6602,136,72.90,72,5015,115,68.30
4278,The Links at Links Golf Course,Jacksonville,Illinois,Nichols Park & Vandalia Rd,62650,-95.97003989999999,35.40483529999999,18,Public,year round,1,12,72,6836,116,71.30,72,6495,113,69.80,72,5309,108,69.00
4281,Jansco's Stardust Golf & Country Club,Johnston City,Illinois,14746 Stardust Dr,62951,-88.9557773,37.8153321,9,Semi-Private,year round,1,12,36,3332,129,35.00,36,3166,118,34.50,36,2578,112,33.40
4289,Lake Calhoun Golf Course,LaFayette,Illinois,16 Golf Rd,61449,-90.0189771,41.1033474,9,Private,Open: 4/01 Closed: 11/01,4,10,36,3095,118,35.00,36,2839,116,34.90,36,2626,116,34.60
4290,Edgewood Valley Country Club,La Grange,Illinois,7500 S Willow Springs Rd,60525,-87.8885341,41.7546362,18,Private,Open: 3/01 Closed: 12/31,3,12,72,6714,133,73.10,72,6431,131,71.60,72,5607,122,67.60
4291,La Grange Country Club,La Grange,Illinois,620 S Brainard Ave,60525,-87.88063690000001,41.800921,18,Private,year round,1,12,71,6685,127,72.40,71,6423,124,71.10,74,5851,120,68.90
4293,Lake Bluff Golf Club,Lake Bluff,Illinois,Green Bay Rd & Route 176,60044,-87.85843709999999,42.681703,18,Public,Open: 4/01 Closed: 12/01,4,11,72,6537,120,71.60,72,6457,119,70.90,72,5629,118,70.90
