course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga,phone,architect,year_built,guest_policy,credit_card,range,rental_club,pro_in_House,metal_spikes_okay,weekday,weekend,tee_time_welcomed,rental_cart_available
3975,Spencer T. Olin Community Golf Course,Alton,Illinois,4701 College Ave,62002,-90.1042695,38.9091505,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6941,135,73.80,72,6414,128,71.30,72,5049,117,68.50,(618) 465-3111,Arnold Palmer,1989,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,Yes,$,$$,Yes,Included in fee
3976,Shady Oaks Country Club,Amboy,Illinois,Hwy 52,61310,-89.32931669999999,41.7140697,18,Semi-Private,Open: 4/01 Closed: 10/01,4,9,71,6163,120,68.50,71,5557,116,66.90,72,4643,115,66.80,(815) 849-5424,,1968,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
3978,Antioch Golf Club,Antioch,Illinois,40150 N Route 59,60002,-88.1117543,42.446575,18,Public,year round,1,12,71,6251,117,69.70,71,6029,114,68.20,70,5456,112,72.40,(847) 395-3004,,1954,Open,"VISA, MasterCard, Amex Welcomed",No,Yes,Yes,No,$,$,Yes,Included in fee
3982,Arlington Lakes Golf Club,Arlington Heights,Illinois,1211 S New Wilkes Rd,60005,-88.0024796,42.0625188,18,Public,Open: 3/01 Closed: 11/01,3,10,68,5331,115,65.80,68,4976,110,64.10,68,4648,113,66.70,(847) 577-3030,Garrett & David Gill,1979,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
3985,Edgewood Golf Club,Auburn,Illinois,Rural Route 3,62615,-89.72100830000001,39.5902748,18,Public,year round,1,12,71,6306,124,70.10,71,6021,119,68.30,71,5324,118,69.90,(217) 438-3221,Charles Maddox,1963,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
3987,Orchard Valley Golf Course,Aurora,Illinois,2411 W Illinois Ave,60506,-88.3789386,41.7751366,18,Public,Open: 4/01 Closed: 11/15,4,11,72,6745,132,72.20,72,6358,124,70.40,72,5162,118,70.10,(630) 907-0500,Ken Kavanaugh,1993,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
3989,Aurora Country Club,Aurora,Illinois,Prairie & Western Ave,60507,-95.83701719999999,37.1247941,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6644,131,72.70,72,6367,128,71.40,72,5495,124,71.10,(630) 892-3785,Tom Bendelow,1914,Closed,None,Yes,No,Yes,No,$$,$$,No,Yes
3990,Stonebridge Country Club,Aurora,Illinois,2705 Stonebridge Blvd,60504,-88.2513659,41.7875689,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6905,132,73.30,72,6418,127,70.80,72,5194,118,70.40,(630) 820-1007,Tom Fazio & Andy Banfield,1989,Reciprocal,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
3993,Stonehenge Golf Club,Barrington,Illinois,27250 W Hwy 22,60010,-88.1691829,42.1935452,18,Private,year round,1,12,72,6779,127,72.50,72,6291,121,70.30,72,5419,116,70.60,(847) 381-8600,Charles Maddox,1972,Closed,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,No,Yes
3995,Barrington Hills Country Club,Barrington,Illinois,300 W County Line Rd,60010,-88.16595699999999,42.1553958,18,Private,Open: 4/01 Closed: 10/31,4,10,71,6795,136,72.90,71,6619,134,72.10,73,5925,132,75.10,(847) 381-4212,"O'Neil, Roseman & Croke",1920,Reciprocal,None,Yes,Yes,Yes,No,$,$$,No,Yes
3996,Biltmore Country Club,Barrington,Illinois,160 Biltmore Dr,60010,-88.13501040000001,42.199631,18,Private,Open: 4/01 Closed: 10/15,4,10,71,6652,134,72.30,71,6400,131,71.10,74,5717,130,73.00,(847) 381-6884,Leonard Macomber,1926,Closed,None,Yes,Yes,Yes,No,$$,$$,Yes,Yes
3997,Lake Barrington Shores Golf Club,Barrington,Illinois,40 Shoreline Rd,60010,-88.14904489999999,42.2129961,18,Private,Open: 4/01 Closed: 12/31,4,12,71,6392,127,70.70,71,6016,123,68.90,71,5356,125,72.30,(847) 382-6650,Larry Packard,1978,Closed,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
4001,Bartlett Hills Golf Club,Bartlett,Illinois,800 W Oneida Ave,60103,-88.1957147,41.9949106,18,Public,Open: 4/01 Closed: 11/30,4,11,71,6482,124,71.20,71,6188,123,70.60,71,5488,121,71.80,(630) 837-2741,Charles Maddox & Frank P. MacDonald,1923,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4002,Villa Olivia Country Club,Bartlett,Illinois,Lake St & Naperville Rd,60103,-82.6915429,42.4356504,18,Public,Open: 3/15 Closed: 11/15,3,11,73,6510,124,71.30,73,6205,122,70.10,72,5546,122,72.50,(630) 289-5200,Tom Bendelow,1926,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,No,No,$,$,Yes,Yes
4003,Settler's Hill Golf Course,Batavia,Illinois,919 E Fabyan Pkwy,60510,-88.292355,41.8713653,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6630,130,72.10,72,6223,126,70.30,72,4945,120,68.90,(630) 232-1636,Bob Lohmann,1988,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
4005,ThunderHawk Golf Club,Beach Park,Illinois,39700 N Lewis Ave,60099,-87.8660235,42.4391576,18,Public,Open: 4/01 Closed: 11/15,4,11,72,7031,136,73.80,72,6631,132,71.90,72,5046,122,69.20,(847) 872-4295,"Robert Trent Jones, Jr.",1999,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
4006,South/Center at Shady Lawn Golf Course,Beecher,Illinois,615 Dixie Hwy,60401,-87.61977329999999,41.3431315,18,Semi-Private,year round,1,12,72,6423,112,69.10,72,6192,111,68.50,72,5574,110,68.90,(708) 946-2800,Roy Albert Anderson,1971,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
4007,Center/North at Shady Lawn Golf Course,Beecher,Illinois,615 Dixie Hwy,60401,-87.61977329999999,41.3431315,18,Semi-Private,year round,1,12,72,6413,114,69.20,72,6225,111,68.30,72,5592,110,67.80,(708) 946-2800,Roy Albert Anderson,1971,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
4008,North/South at Shady Lawn Golf Course,Beecher,Illinois,615 Dixie Hwy,60401,-87.61977329999999,41.3431315,18,Semi-Private,year round,1,12,72,6558,115,69.50,72,6297,113,68.30,72,5734,112,68.40,(708) 946-2800,Roy Albert Anderson,1971,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
4009,Orchards Golf Course,Belleville,Illinois,1499 Golf Course Dr,62220,-89.926459,38.48798,18,Public,year round,1,12,71,6405,121,69.00,71,5874,116,66.60,71,5001,120,70.10,(618) 233-8921,Bob Golby,1990,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
4010,Clinton Hill Country Club,Belleville,Illinois,3700 Old Collinsville Rd,62226,-89.9657362,38.5512381,18,Public,year round,1,12,71,6568,121,70.50,71,6048,116,68.90,71,5176,119,68.40,(618) 277-3700,,1969,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
4012,St. Clair Country Club,Belleville,Illinois,100 S 78th St,62223,-90.05241889999999,38.5618934,18,Private,year round,1,12,72,6411,130,71.40,72,6079,126,69.70,72,5390,118,70.80,(618) 398-3402,William Langford & Theodore J. Moreau,1927,Closed,None,Yes,No,Yes,No,$,$,Yes,Yes
4017,West at White Pines Golf Course,Bensenville,Illinois,500 W Jefferson St,60106,-87.9466853,41.94195510000001,18,Public,Year Round Facility,1,12,72,6601,118,71.10,72,6335,115,69.80,74,5998,120,73.20,(630) 766-0304,Jack Daray,1930,Open,Amex MasterCard Visa Discover card(s) Welcomed,Yes,,Yes,Yes,$,$,Yes,Yes
4018,East at White Pines Golf Course,Bensenville,Illinois,500 W Jefferson St,60106,-87.9466853,41.94195510000001,18,Public,Open: 3/01 Closed: 12/01,3,11,71,6379,122,70.20,71,5999,118,68.40,74,5331,117,70.30,(630) 766-0304,Jack Daray,1930,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
4023,East Trail at Indian Lakes Resort,Bloomingdale,Illinois,250 W Schick Rd,60108,-88.0989293,41.9526258,18,Resort,Open: 3/01 Closed: 12/01,3,11,72,6890,120,72.40,72,6524,117,70.90,72,5031,117,70.50,(630) 529-6466,Robert B. Harris,1965,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$$,$$,Yes,Included in fee
4024,Bloomingdale Golf Course,Bloomingdale,Illinois,181N Glen Ellen Rd,60108,-88.06002,41.952601,18,Public,Open: 4/01 Closed: 10/01,4,9,70,6082,108,68.20,70,5940,107,67.50,70,5489,111,70.50,(630) 529-6232,Tom Bendelow,1920,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Included in fee
4025,West Trail at Indian Lakes Resort,Bloomingdale,Illinois,250 W Schick Rd,60108,-88.0989293,41.9526258,18,Resort,Open: 3/01 Closed: 12/01,3,11,72,6901,120,71.70,72,6542,118,71.10,72,5088,110,68.30,(630) 529-6466,Robert B. Harris,1965,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$$,$$,Yes,Included in fee
4026,"Den at Fox Creek, The",Bloomington,Illinois,3002 Fox Creek Rd,61704,-89.042586,40.446061,18,Public,year round,1,12,72,6926,128,72.90,72,6422,124,70.40,72,5345,116,70.10,(309) 434-2300,Arnold Palmer & Ed Seay,1997,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4027,Bloomington Country Club,Bloomington,Illinois,605 Towanda Ave,61701,-88.9726419,40.4837886,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6505,127,71.90,71,6395,126,71.50,73,5784,122,73.60,(309) 829-6166,William Langford,1917,Closed,None,Yes,Yes,Yes,No,$,$,No,Yes
4028,Crestwicke Country Club,Bloomington,Illinois,Route 13,61704,-88.99421439999999,40.4843831,18,Private,Open: 3/01 Closed: 11/01,3,10,72,6829,130,72.60,72,6518,125,71.20,73,5673,122,72.30,(309) 828-0522,Larry & Roger Packard,1972,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4031,Prairie Vista Golf Course,Bloomington,Illinois,502 Sale Barn Rd,61704,-89.00068069999999,40.4492433,18,Public,Open: 3/01 Closed: 11/01,3,10,72,6745,128,71.80,72,6427,124,70.30,71,5224,114,68.90,(309) 434-2217,Roger Packard,1990,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4032,"Meadows Golf Club of Blue Island, The",Blue Island,Illinois,2802 123rd St,60406,-87.6904309,41.67104399999999,18,Public,Open: 4/01 Closed: 10/31,4,10,71,6549,112,71.10,71,6287,110,69.10,71,5040,107,67.70,(708) 385-1994,J. Porter Gibson,1994,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
4034,North at Bon Vivant Country Club,Bourbonnais,Illinois,Career Ctr Rd,60914,-87.89529189999999,41.1939945,18,Public,Open: 3/01 Closed: 11/01,3,10,72,6653,117,70.90,72,5799,112,68.60,72,5181,108,66.80,(815) 935-0403,David Esler,1997,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
4036,Championship at Bon Vivant Country Club,Bourbonnais,Illinois,Career Ctr Rd,60914,-87.89529189999999,41.1939945,18,Public,Open: 3/01 Closed: 11/01,3,10,72,7498,130,75.80,72,7014,125,73.60,75,5979,126,74.80,(815) 935-0403,Ray Didier,1978,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
4039,Blackberry Oaks Golf Club,Bristol,Illinois,2245 Kennedy Rd,60512,-88.4076286,41.6904023,18,Public,Open: 4/01 Closed: 11/30,4,11,72,6332,125,70.50,72,5900,121,68.70,72,5218,123,70.80,(630) 553-7170,David Gill,1993,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4040,Arboretum Golf Club,Buffalo Grove,Illinois,401 Half Day Rd,60089,-87.9671578,42.1961734,18,Public,Open: 3/01 Closed: 12/01,3,11,72,6477,132,71.10,72,6113,128,69.50,72,5039,118,68.70,(847) 913-1112,Dick Nugent,1990,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
4041,Buffalo Grove Golf Course,Buffalo Grove,Illinois,48 Raupp Blvd,60089,-87.96837819999999,42.1530724,18,Public,year round,1,12,72,6892,120,71.50,72,6495,116,70.60,75,6023,122,73.50,(847) 459-5520,Ken Killian & Dick Nugent,1968,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4045,PrairieView Golf Course,Byron,Illinois,7993 N River Rd,61010,-89.2663986,42.1177153,18,Public,Open: 4/01 Closed: 10/31,4,10,72,7117,123,72.30,72,6610,119,70.60,72,5269,117,71.60,(815) 234-4653,William J. Spear,1992,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4049,Indian Trails,Camp Point,Illinois,Route 2,62320,-91.06424349999999,40.0395113,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6334,118,70.10,72,6100,115,68.50,72,5394,114,69.50,(217) 593-6619,Klingler & Associates,1981,Open,None,No,Yes,No,No,$,$,No,Yes
4050,Canton Country Club,Canton,Illinois,1920 N Main St,61520,-90.03691909999999,40.5842463,18,Private,Open: 3/01 Closed: 12/31,3,12,71,6172,114,69.20,71,5577,105,66.50,71,4814,106,67.10,(309) 647-5419,,1912,Closed,None,Yes,No,Yes,No,$,$,Yes,Yes
4051,Hickory Ridge Public Golf Center,Carbondale,Illinois,2727 W Glenn Rd,62901,-89.2496896,37.7512848,18,Public,year round,1,12,72,6863,137,73.30,72,6486,134,71.60,72,5506,121,72.50,(618) 529-4386,William J. Spear,1993,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
4053,Championship at Governors Run Golf & Country Club,Carlyle,Illinois,3300 Governors Dr,62231,-89.36655379999999,38.6342342,18,Public,year round,1,12,72,7013,131,73.90,72,6440,125,70.90,72,4570,110,69.40,(618) 594-4585,Donald Horrell,1994,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
4055,Carlyle Lake Golf Club,Carlyle,Illinois,11717 State Route 127,62231,-89.375264,38.5919165,9,Public,year round,1,12,36,3309,124,35.40,36,3258,123,35.10,36,2886,113,35.60,(618) 594-2758,John Kueper & Lynx Nursery,1962,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
4059,Crab Orchard Golf Club,Carterville,Illinois,W Grand Ave,62918,-89.0971852,37.7602088,18,Semi-Private,year round,1,12,70,6420,129,71.00,70,5844,121,68.60,71,5058,114,68.40,(618) 985-2321,Roy Glen,1959,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4061,Chalet Hills Golf Club,Cary,Illinois,943 W Rawson Bridge Rd,60013,-88.23128299999999,42.242195,18,Public,Open: 4/01 Closed: 11/01,4,10,73,6877,131,73.40,73,6594,129,71.90,73,4944,101,64.10,(847) 639-0666,Ken Killian,1995,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
4070,Champaign Country Club,Champaign,Illinois,1211 S Prospect Ave,61820,-88.2601866,40.1038534,18,Private,Open: 4/01 Closed: 12/01,4,11,71,6452,125,71.10,71,6102,122,69.50,71,5533,120,71.90,(217) 356-1255,Tom Bendelow,1904,Reciprocal,None,Yes,Yes,Yes,No,$,$,No,Yes
4071,Lincolnshire Fields Country Club,Champaign,Illinois,2000 Byrnebruk Dr,61822,-88.3077297,40.087075,18,Private,Open: 3/01 Closed: 11/01,3,10,72,6792,130,73.20,72,6445,124,71.10,72,5626,123,72.60,(217) 352-1911,Brent Wadsworth,1965,Closed,None,Yes,Yes,Yes,No,$,$,No,Yes
4072,Heritage Bluffs Public Golf Club,Channahon,Illinois,24355 W Bluff Rd,60410,-88.203696,41.4337296,18,Public,Open: 4/01 Closed: 11/15,4,11,72,7106,138,73.90,72,6586,133,71.50,72,4967,114,68.60,(815) 467-7888,Dick Nugent,1993,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4073,Charleston Country Club,Charleston,Illinois,Country Club Dr,61920,-88.2284904,39.49840400000001,18,Private,Open: 2/01 Closed: 12/01,2,11,72,6266,125,70.90,72,5861,119,68.70,70,4735,115,68.60,(217) 345-9711,,,Closed,None,No,No,No,No,$,$,Yes,Yes
4082,Port at Harborside International Golf Center,Chicago,Illinois,11001 S Doty Ave E,60628,-87.59147899999999,41.6931827,18,Public,Open: 4/01 Closed: 10/31,4,10,72,7164,136,75.10,72,6589,130,72.70,72,5164,122,70.80,(312) 782-7837,Dick Nugent,1995,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
4083,Starboard at Harborside International Golf Center,Chicago,Illinois,11001 S Doty Ave E,60628,-87.59147899999999,41.6931827,18,Public,Open: 4/01 Closed: 10/31,4,10,72,7166,137,75.20,72,6620,130,72.90,72,5110,122,70.40,(312) 782-7837,Dick Nugent,1996,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
4084,Beverly Country Club,Chicago,Illinois,8700 S Western Ave,60620,-87.684832,41.7309539,18,Private,Open: 4/15 Closed: 10/31,4,10,71,6826,133,72.90,71,6556,131,71.90,72,5999,129,74.30,(708) 636-8700,Donald Ross,1908,Closed,None,Yes,Yes,Yes,No,$$$,$$$,Yes,Yes
4087,Ridge Country Club,Chicago,Illinois,10522 S California Ave,60655,-87.6916246,41.7018442,18,Private,Open: 3/01 Closed: 11/01,3,10,70,6231,124,71.90,70,6060,122,69.20,72,5739,123,72.60,(773) 238-9400,H. J. Tweedie,1902,Closed,None,Yes,Yes,Yes,No,$,$$,No,Yes
4088,Ridgemoor Country Club,Chicago,Illinois,6601 W Gunnison St,60706,-87.790573,41.965007,18,Private,Open: 4/01 Closed: 11/30,4,11,72,6719,135,73.10,72,6317,130,71.30,72,5385,118,66.80,(708) 867-4384,William Langford,1913,Closed,None,Yes,No,Yes,No,$$,$$,No,Yes
4092,Arrowhead Country Club,Chillicothe,Illinois,19430 Centerville Rd,61523,-89.607109,40.9264755,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6543,126,71.30,72,6317,123,70.50,72,5500,121,72.20,(309) 274-4675,William J. Spear,1960,Closed,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
4093,Hinsdale Golf Club,Clarendon Hills,Illinois,140 Chicago Ave,60514,-87.953802,41.8056089,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6520,129,71.70,71,6239,125,70.60,72,5304,120,70.90,(630) 986-5339,,1898,Closed,None,Yes,Yes,Yes,No,$$,$$,No,Yes
4095,Oakwood Country Club,Coal Valley,Illinois,Hwy 6 E,61240,-90.4609648,41.4286456,18,Private,Open: 4/15 Closed: 11/30,4,11,71,6663,126,72.20,71,6152,120,69.70,71,5204,116,69.50,(309) 799-5558,Pete Dye,1969,Reciprocal,None,Yes,No,Yes,No,$$,$$,Yes,Yes
4099,Columbia Golf Club,Columbia,Illinois,125 AA Rd,62236,-90.22009,38.4804893,18,Public,year round,1,12,71,6064,110,69.40,71,5780,105,68.10,70,4931,103,66.30,(618) 286-4455,Al Linkogel,1960,Open,VISA Welcomed,No,No,Yes,No,$,$,Yes,Yes
4101,Flag Creek Golf Course,Countryside,Illinois,6939 S Wolf Rd,60525,-87.89336449999999,41.7651091,9,Public,Open: 4/01 Closed: 12/15,4,12,33,2492,104,31.90,33,2167,97,30.30,33,1835,95,30.40,(708) 246-3336,,1992,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4102,Balmoral Woods Country Club,Crete,Illinois,26732 S Balmoral Woods Dr,60417,-87.6128956,41.405361,18,Public,Open: 3/01 Closed: 11/01,3,10,72,6603,128,72.40,72,6284,125,70.90,72,5147,118,69.80,(708) 672-7448,George Fazio & Don Mortell,1976,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$$,Yes,Included in fee
4103,Lincolnshire Country Club,Crete,Illinois,390 E Richton Rd,60417,-87.604511,41.4599509,18,Private,Open: 3/01 Closed: 10/31,3,10,72,6800,124,70.90,72,6700,122,70.20,74,5868,124,74.10,(708) 672-5090,Tom Bendelow,1927,Reciprocal,None,Yes,Yes,Yes,No,$,$$,Yes,Included in fee
4106,Longwood Country Club,Crete,Illinois,3503 E Steger Rd,60417,-87.5274017,41.4701937,18,Semi-Private,year round,1,12,70,6404,123,70.50,70,6001,119,68.60,72,5636,120,72.10,(708) 758-1811,,1920,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,No,Yes,$,$,Yes,Yes
4107,Crystal Lake Country Club,Crystal Lake,Illinois,721 Country Club Rd,60014,-88.3469569,42.2251853,18,Private,Open: 3/01 Closed: 11/01,3,10,71,6632,135,72.70,71,6385,132,71.40,73,5728,129,73.70,(815) 459-1068,"O'Neil, Roseman & Croke",1927,Closed,None,Yes,Yes,Yes,No,$$,$$,Yes,Yes
4108,Turnberry Country Club,Crystal Lake,Illinois,9600 Turnberry Trl,60014,-88.3851171,42.2202229,18,Private,Open: 4/01 Closed: 11/15,4,11,72,6852,134,73.10,72,6490,130,71.40,72,5825,129,74.20,(815) 459-3356,Larry Packard,1970,Reciprocal,None,Yes,Yes,Yes,No,$,$$,No,Yes
4109,Redtail Golf Club,Crystal Lake,Illinois,7900 Redtail Rd,60014,-88.373441,42.2138465,18,Public,year round,1,12,72,6885,123,72.10,72,6535,121,71.40,72,5400,116,70.30,(815) 477-0055,Roger Packard,1989,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$$,Yes,Included in fee
4111,Wee-Ma-Tuk Hills Country Club,Cuba,Illinois,15722 E Kenabeck Trl,61427,-90.1476386,40.5319878,18,Private,Open: 3/01 Closed: 12/01,3,11,72,6486,125,72.00,72,6164,119,70.50,72,4889,112,67.90,(309) 789-6208,Robert L. Jordan,1957,Closed,None,Yes,Yes,Yes,No,$,$,Yes,Yes
4112,Oak Run Public Golf Course,Dahinda,Illinois,1470 Knox Rd 1725 No,61428,-90.1107135,40.9242849,18,Public,Open: 3/01 Closed: 11/15,3,11,71,6417,115,68.50,71,6105,113,67.50,71,5129,112,68.90,(309) 289-6481,Local Personnel,1972,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4113,Danville Country Club,Danville,Illinois,Denmark Rd,61832,-87.64697509999999,40.1756692,18,Private,Open: 3/01 Closed: 11/01,3,10,71,6327,124,70.50,71,6150,122,69.60,72,5276,117,70.10,(217) 442-6027,William Diddel,1928,Closed,None,Yes,Yes,Yes,No,$,$,No,Yes
4114,Turtle Run Golf Club,Danville,Illinois,332 E Liberty Ln,61832,-87.6231028,40.1750021,18,Public,Open: 3/01 Closed: 11/30,3,11,72,6771,122,71.80,72,6541,120,70.70,73,5595,116,71.60,(217) 442-8876,William J. Spear,1969,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4115,Harrison Park Golf Course,Danville,Illinois,1300 W Voorhees St,61832,-87.653818,40.1465246,18,Public,year round,1,12,71,6111,119,70.30,71,5840,115,68.60,71,4914,110,68.50,(217) 431-2266,,1900,Open,None,Yes,Yes,Yes,No,$,$,Yes,Yes
4119,Faries Park Golf Course,Decatur,Illinois,1 Faries Park Way,62521,-88.8786185,39.8664873,18,Public,Open: 3/01 Closed: 11/30,3,11,72,6708,117,70.80,72,6468,114,69.80,76,5772,116,71.10,(217) 422-2211,Larry Packard,1961,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
4121,Scovill Golf Club,Decatur,Illinois,3909 W Main St,62522,-89.02024829999999,39.8421361,18,Public,Open: 3/01 Closed: 11/30,3,11,71,5895,119,67.80,71,5245,112,65.50,71,4303,108,64.80,(217) 429-6243,Dick Nugent,1922,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
4122,South Side Country Club,Decatur,Illinois,W Grove Rd,62521,-88.9664605,39.8039165,18,Private,Open: 4/01 Closed: 11/15,4,11,71,6364,126,70.60,71,6194,123,69.90,73,5459,122,71.50,(217) 428-4851,,1920,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
4124,Country Club of Decatur,Decatur,Illinois,135 N Country Club Rd,62521,-88.88515170000001,39.8434852,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6639,125,71.50,72,6315,123,70.40,72,5500,125,72.10,(217) 429-7823,,1912,Closed,None,Yes,No,Yes,No,$,$,Yes,Yes
4125,Briarwood Country Club,Deerfield,Illinois,355 Deerfield Rd,60015,-87.8368708,42.1660992,18,Private,Open: 3/15 Closed: 12/01,3,11,71,6810,130,73.20,71,6575,127,71.80,72,5889,127,74.10,(847) 945-2660,H. S. Colt & C. H. Alison,1921,Closed,None,Yes,No,Yes,No,$$,$$,Yes,Yes
4126,Ravinia Green Country Club,Deerfield,Illinois,1200 Saunders Rd,60015,-87.883022,42.1660353,18,Private,Open: 2/01 Closed: 12/20,2,12,72,6765,127,72.40,72,6449,124,71.20,73,5718,126,73.10,(847) 945-6200,Larry Packard,1962,Closed,None,Yes,No,Yes,No,$$,$$,Yes,Yes
4129,River Heights Golf Course,De Kalb,Illinois,1120 Sharon Dr,60115,-88.7717565,41.9183467,18,Public,Open: 3/01 Closed: 10/31,3,10,72,6483,118,70.30,72,6058,115,63.40,72,5762,117,62.10,(815) 758-1550,Murray Petersen,1960,Open,None,No,Yes,No,No,$,$,Yes,Yes
